Age,Gender,Height,Weight,BMI,Activity Level,Sleep Hours,Water Intake,Goal,Diet Type
51,Female,1.7406282385822345,65.12952443841952,21.496406064450305,Medium,7.404511686820953,4.407892428113306,General Health,Health & Wellness
39,Male,1.6874426568594547,68.85208122162814,24.18015194139596,Low,7.553086143054421,3.958823646956728,Weight Loss,Weight Loss
20,Male,1.6751339042754094,80.71514252319426,28.764442458747645,High,8.33619517383443,3.465488444348282,Weight Gain,Bodybuilding
23,Male,1.6381207897104209,102.75209686296381,38.291188742848846,Low,8.226606569547927,1.2027378819094152,Weight Loss,Weight Loss
32,Female,1.7147542406431235,81.23761645114098,27.62825154281763,Medium,7.065895104428287,3.687423084105026,General Health,Health & Wellness
44,Female,1.7836172926467646,74.55401310335809,23.435146732779017,High,5.663452251744098,2.090025079218415,Maintain,Balanced
27,Female,1.6024933635794785,61.19470322303343,23.829852468800947,Medium,6.288496404578028,2.729344972337798,Weight Loss,Weight Loss
26,Female,1.695142700502792,69.13024332260969,24.05778048162606,Medium,7.3156887427575565,2.511214001047489,General Health,Health & Wellness
50,Female,1.7493134070655636,80.31280841937286,26.245180470627123,High,8.9379693578664,2.287604946771543,Weight Loss,Weight Loss
49,Male,1.7682891107673009,78.7105761688236,25.172511413079484,Medium,4.0,2.476268619056276,Weight Gain,Weight Gain
23,Male,1.8863027847183775,61.00674022194447,17.14569161387914,Low,7.154870756995862,2.219413339300118,Maintain,Health & Wellness
58,Male,1.7578678446050238,89.64998182349984,29.012006219022563,Medium,6.780536832295909,1.0,Maintain,Weight Loss
53,Female,1.6599977902764889,89.66696765256455,32.53999360392541,Low,7.415727867013684,1.5118919423116937,Bodybuilding,Bodybuilding
19,Male,1.6431998441589997,68.33569172729786,25.308524411693675,High,4.938432787499646,3.006813140114289,Maintain,Balanced
46,Female,1.641974182563841,74.20339612287762,27.522706186390707,High,8.370883555217368,3.5663321488515285,Maintain,Weight Gain
21,Male,1.6364023223398099,60.388464035494415,22.551415631154335,Low,6.9699993413644785,2.6236165707482257,Weight Gain,Weight Gain
18,Female,1.721573601860739,57.86971702875216,19.52541032846171,High,6.603747491166928,3.08892554951932,Weight Loss,Weight Loss
36,Male,1.7420550244709765,75.20657328378293,24.781755275548747,Medium,7.595774872585513,2.293739653432435,Weight Loss,Weight Loss
43,Male,1.7824544815386787,58.29245887124946,18.347440110047973,High,7.486942752229844,2.2942677139286327,Weight Gain,Balanced
42,Female,1.7664994726635237,79.7272118513691,25.549332151631315,High,7.038547208073713,2.059250784394507,Bodybuilding,Bodybuilding
27,Male,1.8246107154644384,64.04410844327799,19.237061887516745,Medium,6.17638000867364,1.3326712470206665,Weight Loss,Weight Loss
32,Male,1.6331079156140635,85.75246451235864,32.15265516810517,Low,6.675148991452552,2.905406908308862,General Health,Health & Wellness
39,Female,1.8636484185633198,68.71583211106223,19.78467131550855,High,7.040028095157827,2.325011128893552,Bodybuilding,Bodybuilding
38,Male,1.6370344101660237,41.14900258443957,15.354783458386468,High,9.732601363354489,3.3822638703637105,General Health,Health & Wellness
39,Male,1.7347932358175264,64.41773927062478,21.40474404867552,High,7.170966555212848,2.960582045808651,Bodybuilding,Bodybuilding
53,Female,1.6805241321016835,71.6030845931597,25.353751256358983,Medium,7.999504214156945,2.9351634385417915,Weight Loss,Weight Loss
51,Female,1.6976104212390435,43.993776561585406,15.265645732524394,Medium,8.294428914780577,2.5057713341939314,Maintain,Weight Gain
47,Female,1.7672288763217259,45.38616913572802,14.532419594261878,Medium,7.03587182322885,1.4504248083022875,Weight Gain,Weight Gain
42,Female,1.5561579830681227,67.186208206583,27.74423545246059,Medium,9.05461558653301,1.6459620770692829,General Health,Health & Wellness
62,Female,1.6169275736946176,85.06883428498763,32.537887050923814,High,4.477935952846811,2.2129504902468238,Bodybuilding,Bodybuilding
45,Male,1.7749226735246932,79.47085485567897,25.226035938400425,High,7.468668116917996,3.2863800089964705,Bodybuilding,Bodybuilding
18,Female,1.6997847383808782,69.78335258680715,24.152605019296413,Low,8.660278770202227,3.062890926749956,Maintain,Health & Wellness
62,Female,1.674338218268497,57.210343572943216,20.407423392780572,Medium,7.7734170345095315,4.547483090890598,General Health,Health & Wellness
21,Male,1.5879059438336622,56.480185346045886,22.39992501494676,Medium,4.318547286160037,1.5835185483427254,Weight Loss,Weight Loss
24,Male,1.675038918766977,79.73676832569173,28.419002209378853,Medium,7.433715700908208,3.214630384009572,Weight Gain,Weight Loss
26,Male,1.7680946941566968,72.97279328236424,23.34263767197967,Medium,6.939177469318265,1.7081717347333893,Maintain,Balanced
53,Male,1.6436526880854334,82.81609336125705,30.654527840097348,High,7.1030617134891045,3.2732306983510777,Maintain,Weight Loss
36,Male,1.8364063346858432,88.06000528530788,26.112060469329823,High,6.527922001507868,2.6698015518433813,Bodybuilding,Bodybuilding
18,Female,1.8076884930802626,63.18948142030188,19.33737877800425,Low,8.266978076457642,1.2612878840474053,Bodybuilding,Bodybuilding
27,Male,1.6649947095481228,76.60178541933516,27.632054475420702,High,6.7868116716872535,2.413270682064696,Weight Loss,Weight Loss
53,Female,1.640565126721004,78.58218565421677,29.1969275906757,Medium,8.922174400348812,3.6188105812958122,Bodybuilding,Bodybuilding
26,Male,1.4235521664425763,59.5388315111629,29.380117873838227,Medium,7.231015676439082,2.5138016580724183,Weight Loss,Weight Loss
62,Female,1.5923138958058634,60.32492628841598,23.792464482592198,Low,6.108875714700394,2.807235426748808,Weight Gain,Weight Gain
63,Male,1.5861663663440109,80.84130507969378,32.13185826705385,Low,9.89755706847313,3.1217621984160764,Weight Gain,Weight Loss
59,Female,1.5569033569065305,70.02600927136159,28.88923667448879,Very High,5.814855326542745,2.1285510779640933,Maintain,Weight Loss
49,Female,1.696402352232339,56.90676663844405,19.77453038013535,High,6.497770138592227,3.7480686603900297,Maintain,Balanced
49,Female,1.7312080560326113,57.7130470239954,19.25641669556705,Medium,7.494443982444004,2.7844126701801204,Weight Gain,Bodybuilding
23,Female,1.8814655342273463,50.742528366567456,14.334401643227944,High,4.7754251693942695,3.5072301501642174,Bodybuilding,Bodybuilding
55,Female,1.7066490661400693,64.62617817857465,22.18809510749846,Low,7.301292052882774,2.796099145873542,Weight Loss,Weight Loss
34,Female,1.4966446212155007,54.56638927140998,24.36059202088529,High,6.109204575010054,2.564573961696532,Weight Loss,Weight Loss
27,Female,1.625225596866335,71.53336148407311,27.082036954160927,High,10.394696891579997,1.989799865711738,Weight Gain,Bodybuilding
44,Female,1.76105642755423,104.21815520487172,33.6044535576512,Medium,6.6384442909276125,3.1459365130604713,Weight Loss,Weight Loss
52,Female,1.6918587253088329,76.90527615699645,26.867542531649903,Medium,5.491822360353317,2.1779837614031097,General Health,Health & Wellness
38,Female,1.7856828009594412,86.00663560641624,26.972632051699772,Very High,7.52181613752049,2.1807836280459085,General Health,Health & Wellness
42,Male,1.648625102643543,76.00956779795777,27.965619636302474,Medium,7.158201614964367,1.0,Weight Loss,Weight Loss
45,Female,1.8152037319464942,45.26037209097341,13.736224131002201,Low,8.216672507806614,1.7782977842860093,Weight Gain,Weight Gain
64,Female,1.7246030074217746,71.89827957822537,24.173538142726798,High,5.705225178972845,1.9304713379433376,General Health,Health & Wellness
32,Male,1.7271477583931576,59.760102193714246,20.033293092928133,Medium,9.301964494893074,2.4384785361933017,Weight Loss,Weight Loss
21,Female,1.714995488756964,57.63301144730046,19.595003663928253,High,7.552591263741672,2.968753556251732,Weight Loss,Weight Loss
46,Female,1.6234843879688865,66.60228826329154,25.269282882834464,High,5.906831022572587,2.0305813097372836,Bodybuilding,Bodybuilding
26,Male,1.6942809445159175,79.46556178501106,27.68267826267617,High,7.17586879577036,2.032120963163396,Weight Gain,Bodybuilding
44,Male,1.729376091755337,65.42195077286974,21.87482506447701,Medium,7.959171289336068,3.6297047337141883,Bodybuilding,Bodybuilding
43,Female,1.5599345391357093,82.88133309089363,34.05994792778811,High,7.74383439978306,3.230259694241427,Maintain,Weight Loss
36,Male,1.707959425276352,72.74827687612706,24.938344068537354,Medium,5.181318035191682,2.291596595611889,Maintain,Balanced
45,Female,1.8214877918498535,74.75997490392011,22.532875508687532,Low,4.098772031274342,2.106677876613396,Weight Loss,Weight Loss
34,Female,1.7433818133370123,69.11346176687681,22.739327896645776,Medium,4.957789898180357,1.6236854386739008,Maintain,Balanced
60,Female,1.83672901497693,89.28867276676927,26.46708999901393,Medium,7.326335119936702,2.8381697760705773,Maintain,Balanced
58,Male,1.7407727323305837,59.48598852428663,19.630462530975773,Medium,7.569175338095416,3.694579671458817,Maintain,Balanced
59,Female,1.6102369102432632,60.335448321217925,23.2698181441737,Medium,4.0,2.126843441350972,General Health,Health & Wellness
37,Female,1.7790759760837598,65.22678466508874,20.60805383813299,Medium,7.425192208369961,2.600348941657581,Weight Loss,Weight Loss
62,Male,1.5858973881697287,77.53547153600654,30.828348843710415,Medium,5.888421271799246,2.821295918563883,Weight Loss,Weight Loss
57,Female,1.6791562810271845,79.55794009767291,28.216379856437865,Low,5.174504996597577,1.9686844602100946,Weight Loss,Weight Loss
56,Female,1.6724003642682774,61.59564284519827,22.022645357338988,Low,6.066269648512418,1.6203755281788872,General Health,Health & Wellness
40,Female,1.6321721604194066,83.45285746357462,31.326312779994748,High,7.0839683049937765,1.4961653836921205,Weight Loss,Weight Loss
64,Female,1.9378967221854362,55.29487144134685,14.723924993232616,Very High,6.860674679238699,3.474442670466237,Bodybuilding,Bodybuilding
49,Female,1.6927354691954908,80.69301927291076,28.161629261907038,Low,4.0,2.260509328168936,Weight Loss,Weight Loss
64,Female,1.8810061710539332,75.3650902432893,21.300499253887374,High,9.176183558607669,3.3985344020374293,Weight Loss,Weight Loss
50,Male,1.7343590480512996,70.26096452002135,23.358023263984357,Very High,7.969431744819319,2.6440976378406806,Weight Loss,Weight Loss
63,Female,1.6179078189273268,77.09685814597958,29.452972529786532,Medium,7.227901470854267,4.039056847499169,Weight Loss,Weight Loss
22,Female,1.6590412236096395,68.21419660904145,24.783373027219596,High,4.43987817948578,1.4653543457336091,Weight Gain,Bodybuilding
60,Male,1.6961518672186648,73.82848058416306,25.66223401384225,Very High,5.763999522981061,3.2971973632281446,Weight Loss,Weight Loss
51,Female,1.6658191674425402,106.09110254813798,38.231668603073004,Medium,6.900004729480273,2.246089498604304,Maintain,Weight Loss
57,Female,1.6726047778609714,83.41484915078735,29.816502752500263,Low,8.161110052817806,1.2906964100871876,Maintain,Health & Wellness
28,Male,1.757374396052123,61.867593514557065,20.03247613675958,Very High,8.620420098093586,2.0620866636676447,Weight Loss,Weight Loss
20,Male,1.7365370054434002,65.42117671001691,21.694531024944617,Medium,10.753525369204763,1.0,Weight Loss,Balanced
50,Male,1.7689993722730728,88.12308371726562,28.16010880751059,Low,7.225538170730198,1.069414367882397,Weight Loss,Weight Loss
28,Male,1.852668457752585,64.07793302839099,18.66865711052036,Medium,6.0200574315711295,3.0277089882786967,Weight Loss,Weight Loss
33,Male,1.6528514167219561,95.5116100674726,34.96137763226363,Low,8.125533148204443,2.4401245149436,Maintain,Health & Wellness
35,Male,1.8113892584528024,81.48057493120398,24.833075484601885,Very High,5.515789901329482,2.956200758950439,Maintain,Balanced
47,Male,1.8393601929294392,49.65961293337223,14.678097341252776,Low,7.535843261215982,2.771199048193698,General Health,Health & Wellness
27,Female,1.8293900793537246,83.02500168614554,24.808257089490766,Medium,10.221664120347114,2.479825533452388,Bodybuilding,Bodybuilding
35,Female,1.5240069189592829,37.65476265353975,16.212352470127414,High,6.540313780064303,3.2683491736620236,Maintain,Weight Gain
55,Female,1.8797686530462867,64.7740456623487,18.331255769214177,High,6.0518253454446915,1.3766146199563465,Weight Loss,Weight Loss
36,Male,1.636360101894453,82.82786783997315,30.932763282795776,Very High,4.9159875018679,3.271716017431309,Weight Gain,Bodybuilding
53,Female,1.5159327696183549,42.0063024102451,18.279090050608847,Medium,7.219552992939931,2.343694319435496,Weight Gain,Balanced
30,Male,1.8773110090786007,100.44225275924114,28.499942953786213,Very High,4.753755590607341,2.5480956679159434,Weight Gain,Bodybuilding
63,Female,1.7513404368173955,84.52641588334282,27.55822894402427,Medium,5.345566704726006,3.636283133626291,Weight Loss,Weight Loss
20,Female,1.7554704932504026,55.31696353494165,17.950281541369346,High,4.979268802242945,1.361675684879452,Weight Gain,Bodybuilding
27,Female,1.6667927644088014,92.80018511175095,33.403011995752,Medium,8.575930816353027,2.975071575425089,Weight Loss,Weight Loss
55,Female,1.7182097912496976,41.35542834191081,14.008129382345597,Very High,6.75791726697635,1.665765235364661,Maintain,Weight Gain
18,Male,1.686068347915356,54.88630127107275,19.30694742577626,High,9.045653395940189,3.6331077335989566,General Health,Health & Wellness
44,Male,1.6375797189170407,48.773283857187515,18.187671231966714,Low,7.324396337118771,3.9608803298860566,Weight Loss,Weight Loss
63,Female,1.7022990847400727,40.37572193972033,13.933126160493535,Low,6.321447162417357,3.060420319630561,General Health,Health & Wellness
25,Male,1.7113138207297798,65.00251322051236,22.195801527839205,High,7.929054798582283,3.30039443993886,Weight Loss,Weight Loss
63,Male,1.5678365991403287,72.86726124372026,29.643593560265757,High,7.962517254919806,1.0,Maintain,Weight Loss
59,Female,1.7055632125486113,72.41939439420293,24.895408020924613,Medium,8.797907740875353,1.98065151885225,Maintain,Bodybuilding
34,Male,1.5212475128132779,71.95567526552631,31.093190723643627,Medium,5.6753050621074586,2.5009993029281494,Weight Loss,Weight Loss
26,Male,1.8920351402117095,70.78870530103598,19.774502816432655,High,7.023848942504733,2.773009469771239,Weight Gain,Bodybuilding
23,Male,1.689741863975912,52.278203191636045,18.30964501680479,Low,5.261518943153707,2.1279555918400455,Maintain,Health & Wellness
60,Male,1.5928504614668217,62.462723635975955,24.619028212064965,Low,7.364921456678673,2.121280572056106,General Health,Health & Wellness
42,Female,1.7513218200689609,28.736363876591547,9.369143634106184,High,4.0,1.8921658113535607,Weight Loss,Weight Loss
56,Female,1.6253300613858008,86.19336162159723,32.628017234247665,Low,5.510574080923328,2.527758821114091,Weight Gain,Weight Loss
45,Male,1.6970742663857294,71.41914857503842,24.797789681396566,Medium,5.862139084226258,1.7807025639658618,General Health,Balanced
50,Female,1.7455501151091855,71.02484025375314,23.31017970135288,Medium,6.970509094461162,1.0,Bodybuilding,Bodybuilding
54,Female,1.598330921679738,81.69112552949494,31.97727683629168,High,8.540859496687156,1.0,Weight Gain,Bodybuilding
26,Female,1.8949709325437134,82.76456976897616,23.04832433172941,Low,4.386990865372422,2.905220810145385,Weight Loss,Weight Loss
35,Male,1.904491446878218,64.58231463943318,17.80555654931043,Low,8.276330960036425,2.5812890988765065,Maintain,Health & Wellness
38,Male,1.647454667376152,68.24681538879638,25.145220280402455,Low,7.50470950138494,2.489832830641147,Maintain,Health & Wellness
19,Female,1.5876673819195253,93.49202890025128,37.089889525478945,Medium,7.621311853348136,3.2762314391052803,Weight Loss,Weight Loss
60,Female,1.646999183790256,61.220659465241084,22.5689438263949,Medium,6.58302909600139,1.2403742472800472,Bodybuilding,Weight Loss
55,Male,1.6523445916304014,93.35836125393821,34.1941626585348,Medium,8.080117580399028,2.3884510259645357,Maintain,Balanced
57,Female,1.8110350493961829,64.74506552363025,19.740264337814285,Medium,6.72254480187727,3.6407823931941117,Weight Gain,Weight Gain
53,Male,1.6487286830044787,41.376668187368125,15.221488704768749,Medium,5.6628305887643915,2.189394802855646,Weight Loss,Weight Loss
60,Female,1.5838338802730274,71.34279961685682,28.440085003537877,Low,6.7005783858539365,2.3335828388935687,Weight Loss,Weight Loss
54,Male,1.7101573505572256,64.62917544646166,22.09817824625315,Medium,7.1692263606953635,3.2832952718605948,Bodybuilding,Bodybuilding
32,Male,1.5509146407651877,49.776016200848645,20.693995178774717,Very High,5.4443463947441915,2.2976979524571397,Weight Gain,Bodybuilding
45,Male,1.806799506655338,68.78482951826062,21.070397976495723,High,4.0,1.0514677096844682,Weight Loss,Weight Loss
35,Male,1.759999268196573,62.71744924410488,20.247127259698566,High,7.99705191659973,2.383365811363466,Bodybuilding,Bodybuilding
51,Female,1.6400110398166021,98.10792323156127,36.47627989262021,Very High,5.867492332463524,1.964990934802349,Weight Loss,Weight Loss
39,Male,1.6509278874524345,84.52733501183522,31.01279935067939,Low,4.0,1.5100523646561879,General Health,Health & Wellness
28,Female,1.7248735074072203,55.58060879578598,18.681373169590156,Medium,7.177214553332895,3.5862820371856943,General Health,Health & Wellness
30,Male,1.5896953552523654,58.89610959069504,23.305520004467432,Medium,6.75604440643406,2.665690844517712,Bodybuilding,Bodybuilding
21,Male,1.6212104294322154,85.00871302097704,32.34332489763285,Medium,4.963757894183742,3.276889167770327,Weight Loss,Weight Loss
39,Female,1.6774586903131308,88.18775062115174,31.340404506803957,High,6.020091271778649,1.2610830395662733,General Health,Health & Wellness
24,Female,1.5681217362329463,65.00329897626574,26.434789016891852,High,8.451112401867718,2.2408925243975415,Bodybuilding,Bodybuilding
60,Female,1.6545661400284353,62.78629889541175,22.934887717962393,High,4.642665304078429,3.229951477452637,Bodybuilding,Bodybuilding
41,Male,1.5926941080886723,68.0926340945321,26.843268028901946,High,6.1786633238467425,2.8782991701584875,Weight Loss,Weight Loss
21,Male,1.8426199160319334,74.3497713766296,21.89818475214211,Low,7.6519524930499365,3.494025326126497,Maintain,Health & Wellness
45,Female,1.6596564293964164,80.88463936213,29.36497720512235,Low,4.703110306469696,2.1356575017262043,General Health,Health & Wellness
32,Male,1.6053175945985374,81.66087973520729,31.687802525393458,Medium,9.740386542716102,2.5915879389223146,Maintain,Weight Loss
18,Female,1.7674449591416184,54.165547766278706,17.339291317130893,Medium,8.290901686840012,2.656389565459589,Maintain,Weight Gain
20,Male,1.6371514140501753,64.6043695303196,24.103726868557224,Medium,9.566452843227793,2.72611449534963,Weight Gain,Balanced
31,Male,1.5897514296230533,38.682246953276774,15.305701695987915,Medium,6.965871619921215,2.5814457030206777,Maintain,Weight Gain
55,Male,1.7887529919057945,69.64701758403474,21.767160397519994,Very High,9.28139787982371,2.159109279747907,General Health,Health & Wellness
18,Female,1.6676858461867363,49.182237222546625,17.683971018028824,Low,7.192776067947703,3.1311030485125064,Maintain,Health & Wellness
55,Male,1.7841021304225833,59.02286081291978,18.54303560056118,Medium,6.5737675851690085,3.025847995655009,General Health,Health & Wellness
55,Female,1.69849461289984,86.56065542775089,30.00490034486737,High,5.308332490548075,2.692896748364766,Weight Gain,Bodybuilding
38,Female,1.7129198785446456,75.8505942900953,25.851448896236604,Medium,7.390128286196321,1.9328470714002992,Weight Loss,Weight Loss
46,Male,1.756317878967963,75.23615037731827,24.39047852971067,Medium,5.9958976040552905,2.2762189279204943,Weight Loss,Weight Loss
22,Female,1.6365172639623133,70.03457009685091,26.149975411423092,Medium,5.929872118456197,1.269520180359633,Maintain,Balanced
27,Female,1.6189785433188906,91.05673295342046,34.74000511967853,Medium,7.2065047804143125,2.1264549045014136,Bodybuilding,Bodybuilding
45,Male,1.8201836806061213,60.58247688232528,18.285910624613507,High,9.612332603653309,2.5209075579040685,Bodybuilding,Bodybuilding
38,Female,1.757891930658643,72.45414551846005,23.446547061124633,Medium,8.972600423057624,3.264680465448397,General Health,Health & Wellness
24,Female,1.6932502017750177,71.65285262788144,24.991436102839977,Low,8.226509228608148,1.9846467584277838,Maintain,Health & Wellness
20,Male,1.779570091242356,64.77190899979247,20.452975631595226,Low,6.931374161129127,2.131227091022515,Weight Loss,Weight Loss
62,Male,1.754015970887014,102.07455409319196,33.17801541012511,High,7.125168540067467,3.2426889257444,Maintain,Weight Loss
64,Male,1.7943302867018855,51.68610263352572,16.05347330620863,Medium,9.192146722056275,3.4925281352983726,General Health,Health & Wellness
37,Female,1.5857165457119586,42.27620883685431,16.81298862282994,High,7.755087096963694,2.3255779120603846,Weight Loss,Weight Gain
36,Female,1.6935820959631,71.61988820741924,24.970148845861218,High,4.0,3.017105991690152,Weight Gain,Bodybuilding
52,Male,1.8129802999991598,60.9544510538325,18.54467618456704,Medium,10.671946568402928,1.8301269461716303,Bodybuilding,Bodybuilding
21,Female,1.8677227076036984,35.17908279863757,10.084624091165487,Low,6.9534682158571135,2.643630442677221,Weight Loss,Weight Loss
22,Male,1.646406175318668,75.63790187360645,27.903938153017897,High,7.077806322553243,2.4726721896304626,General Health,Health & Wellness
18,Male,1.7159165384811061,73.62675179341134,25.005947832698343,High,7.299653513440877,1.6428214163837136,Bodybuilding,Bodybuilding
21,Male,1.7019335818584629,86.83429770212732,29.97823645301279,Medium,7.097413495028861,2.747906165921504,Maintain,Weight Loss
29,Female,1.5755818784289803,61.65965412764171,24.83814339584914,Medium,6.69843893538744,2.1324610101795405,General Health,Health & Wellness
44,Female,1.6712440193575986,42.114681766085255,15.078348997539905,High,4.753525358955206,3.893352617744932,Weight Loss,Bodybuilding
59,Male,1.5421307321273527,55.92511908616198,23.516058586801243,Low,5.1093184445684265,2.013725327859331,General Health,Weight Loss
40,Male,1.6832678390678848,41.17227495988009,14.531097370667927,High,9.571938745980873,1.1505527312882862,Weight Loss,Weight Loss
42,Female,1.5961981123215372,92.45133943623537,36.28604391699907,High,5.919287409035353,2.553454062793649,Maintain,Weight Loss
38,Male,1.7169914781482163,85.08702367331459,28.862041916353125,Low,8.657466121045632,3.0675808515017793,Bodybuilding,Bodybuilding
41,Female,1.6690102779696772,89.2500159910704,32.03983569894864,High,7.427458397687133,2.274821962236892,Maintain,Weight Loss
42,Male,1.6674184920218376,79.99692561378102,28.772928705235607,High,4.0,2.855847452449565,Maintain,Weight Loss
62,Male,1.8553421486402892,48.993658537473486,14.232849252395463,Medium,5.109846290634997,3.1274540914863307,Maintain,Weight Gain
63,Female,1.7070809168853651,63.93955033347705,21.941249843123344,Low,5.788372097601654,2.223565142643617,Weight Loss,Weight Loss
49,Female,1.8878222385420877,81.88745637219122,22.97709847349409,High,8.073828661183185,4.581783605825483,General Health,Health & Wellness
49,Female,1.7446371533215677,44.50922387469725,14.623111372104322,Low,6.619202435389583,2.300546365890292,Maintain,Bodybuilding
22,Female,1.7815552859926083,76.6114488391657,24.137654541368956,High,8.08987464860558,4.008005546515727,Weight Gain,Bodybuilding
53,Female,1.6130477631595577,81.67462343323812,31.390099063785772,Medium,6.570730459368523,3.2694605726654213,Maintain,Weight Loss
63,Male,1.630632135706887,103.94841292941028,39.09361837057556,Very High,7.933609529314122,3.841159363624841,Maintain,Weight Loss
59,Male,1.7017263879259106,84.333040386421,29.12180511420993,High,5.400539053377606,3.1137873308560473,Bodybuilding,Bodybuilding
59,Female,1.8213075236719982,77.12611088519706,23.25063771645474,Medium,6.2613877050073246,2.8635759980457935,Weight Loss,Weight Loss
56,Female,1.6637045978846068,70.42701610474414,25.44408598971847,Medium,7.4655592628637235,1.891150015588416,General Health,Health & Wellness
33,Male,1.5568547708770955,78.14868865861311,32.24226114200263,Medium,6.552243240926753,2.1586882445167777,General Health,Health & Wellness
50,Male,1.73979903585471,79.15726795860805,26.151260378864478,High,7.0404488283641555,1.7527020718713575,Weight Loss,Weight Loss
38,Female,1.706397831028009,38.92657483603996,13.368590205375627,High,7.066455162012934,2.797437362699735,Maintain,Weight Gain
26,Female,1.644898992266282,73.20155324250804,27.054644226342273,High,8.172933413443415,3.414373281276102,Bodybuilding,Bodybuilding
23,Male,1.6626936213036208,30.329561586858823,10.97088521733301,Medium,7.067126176837633,2.6761966076613946,Weight Loss,Weight Loss
62,Female,1.6128926329104758,36.19266688512407,13.912643895276611,Medium,6.830287996387281,3.022345984116379,Maintain,Weight Gain
52,Male,1.7923906751262773,70.63096109304477,21.985166761236673,Low,7.4943819370904485,3.4889103568012834,Maintain,Health & Wellness
56,Male,1.7023324096991326,77.1785899756722,26.632265083400462,Medium,7.802820467029498,2.049108229538952,Weight Loss,Weight Loss
39,Female,1.7240477389891578,50.11082733955598,16.859046111039312,Medium,7.17948548033871,3.0819771054955383,Weight Loss,Weight Loss
58,Male,1.6403573507792553,86.40737837406692,32.11248322901011,Low,5.35192564095326,3.541957004724381,Bodybuilding,Bodybuilding
22,Male,1.8336227249624606,92.7925737548104,27.59899420497936,High,8.239731632771884,3.242663836203136,Bodybuilding,Bodybuilding
59,Male,1.72207966869447,82.08916337249904,27.68084546187098,Low,7.9614385157876475,3.705718757644002,General Health,Health & Wellness
40,Female,1.4858864284030093,69.5992058109504,31.523399937508064,High,6.505513724000294,3.5404696993952873,General Health,Health & Wellness
34,Male,1.7459981594807101,74.59387039924344,24.468963805167945,Medium,7.787359866249922,1.782055099385603,Weight Loss,Weight Loss
29,Female,1.673567930833069,71.69315948895752,25.597115583083994,High,9.855168594876366,2.2030793166129086,Bodybuilding,Bodybuilding
40,Male,1.6836054911902858,73.20972695961146,25.827841942574043,High,6.601223809481554,2.914917621241386,Maintain,Balanced
33,Male,1.7993690952092956,54.63779607587014,16.87534494082656,High,6.939754058931605,2.5897896896189603,Maintain,Weight Gain
20,Male,1.7088571617814492,64.41087764316046,22.057063375068182,Medium,7.39459806846329,1.0,Weight Loss,Weight Loss
47,Male,1.8712342324977675,70.89368684995249,20.246560463994904,High,11.381468647395911,1.0,Bodybuilding,Bodybuilding
39,Male,1.710559313815104,75.0572407676165,25.651709854806114,Low,7.274609621161071,1.0,General Health,Health & Wellness
26,Female,1.6533382989040788,78.84321794473237,28.843030502334912,Medium,6.039503707996467,3.271293607172098,Weight Loss,Weight Loss
46,Female,1.5186712052375622,55.023326210275144,23.857191859838736,Very High,5.0556658848256815,2.805039343875149,Bodybuilding,Bodybuilding
64,Male,1.6282130052048143,67.40838820719813,25.426788130750282,Very High,6.483392194270346,2.285568820541301,Weight Gain,Bodybuilding
54,Female,1.667775487903084,65.97353234221389,23.718901119350303,Low,6.929567556974434,2.034473586093542,Weight Loss,Weight Loss
40,Female,1.8466288172339236,99.39235835140167,29.14699445652737,Medium,7.9117519673796295,3.160101269477159,Weight Loss,Weight Loss
30,Male,1.653944566928709,73.7464181242213,26.95870533683598,Medium,7.024456740919782,3.033623828529863,Weight Loss,Weight Loss
49,Female,1.8642011993640755,80.10639398075423,23.050567184528756,High,7.089489908980861,1.274438975501475,General Health,Balanced
63,Female,1.585168994863091,84.94709815207955,33.80628196027983,High,7.287348943909448,1.7453185569287526,Maintain,Weight Loss
64,Female,1.6227531973380527,82.80727750952116,31.445865996530614,Low,7.236370325637521,2.2088556243686224,General Health,Health & Wellness
40,Female,1.8126976987349797,39.48173510882948,12.015600038609893,High,8.834068906418764,2.0890266117448615,General Health,Health & Wellness
62,Male,1.6404877978992796,67.32656882973198,25.017302114149956,Medium,5.588101461252919,2.258698778168838,Weight Loss,Weight Loss
34,Female,1.8099228645693761,80.16986345544474,24.473214178981863,Very High,9.819961939957404,2.008873495587893,Maintain,Balanced
57,Male,1.6173698482910575,71.9522366268246,27.505884397083673,Very High,9.047920630380197,1.8589611504379482,Weight Loss,Weight Loss
38,Male,1.6273909841840826,44.98025967269797,16.983928271252122,Low,8.524420076135417,2.8042794269976934,Weight Loss,Weight Loss
19,Female,1.7641848933956967,54.34856765905892,17.462238077274115,High,5.734468212276095,2.7552438215723707,Weight Loss,Weight Loss
54,Male,1.6187698651317466,56.6825301900418,21.631119969770342,Medium,6.783206116185184,1.0,Bodybuilding,Bodybuilding
23,Female,1.672559565441488,74.92347065034427,26.782721173469337,Low,5.900652817310501,1.9709796722519561,Weight Gain,Weight Gain
61,Male,1.7394778625689482,73.51216462092249,24.295251485948157,High,5.723332446638734,1.0,General Health,Health & Wellness
35,Female,1.6747394270842646,92.85756158036094,33.10722540161,Low,6.583398056606706,3.7369378063314853,Weight Loss,Weight Loss
47,Female,1.6437421597350217,70.18926718541165,25.977856858549586,Medium,6.7936699300018795,2.4859135533234356,Weight Loss,Balanced
